account, text, date
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177605161/12681330/9c5e3d60/b/March-6,-2018", "1520345700"
"RainerWinklerDO", "Leute zwischen 19 und 19:30 gibt es den Angekündigten Stream
Reaktionstream auf Twich :)
https://t.co/9lIBTo86VK", "1520354280"
"RainerWinklerDO", "#FragDrache auf Twich live jetzt live
https://www.twitch.tv/drachenoffiziell", "1520360100"
"RainerWinklerDO", "@Emotschin @dirtPopcorntime ein spruch den fast jeder verwendet oder mim was viele verwenden wollte damit niemanden beleidigen 
Entschuldigung", "1520370240"
"RainerWinklerDO", "Ich wollte mit dem Spruch Realy Niger nicht Rassistisch sein sondern dachte lediglich an das meme ich entschuldige mich sollte das jemand falsch verstanden haben es war nicht rassistisch gemeint sondern lediglich eine unbedachte Äußerung.
Ich bitte um Entschuldigung.", "1520370480"
"RainerWinklerDO", "@MoWinklerDO wen es so ist ist es so aber dann sollte man dich auch wegen Beleidigung bannen PS: Rassist und nazie ist nicht unbedingt das gleiche", "1520370600"
"RainerWinklerDO", "Um 0 uhr gehts mit Twitch weiter. Gespielt wird Halo 4.
https://t.co/9lIBTo86VK", "1520376420"
"RainerWinklerDO", "Ich für meinen teil schaue ja kein fernsehn mehr ich spiel immer am Handy XD https://t.co/hlijlRlSyU", "1520383320"
"RainerWinklerDO", "Das mit zelda hab ich gestern noch geschaft heute wohl aber leider nicht ab morgen gehts weiter sorry ARK sucht ist schlimm https://twitter.com/RainerWinklerDO/status/971220573761298433", "1520391960"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 3 Welt 2: https://t.co/s2rCpPA8zO via @YouTube", "1520427600"
"RainerWinklerDO", "@MoWinklerDO Moral? gegen sowas ? die snd unmoralisch und respeckt vor sowas? nicht wirklich Lern erstmal was respeckt ist und dann wo er angebracht ist und wo nicht. Vor solchen menschenfeinflichen wie Nazies habe ich keinen respeckt und ist auch nicht angebracht", "1520436420"
"RainerWinklerDO", "Um 19 uhr gehts weiter mit Halo 4 auf Twich.
https://t.co/9lIBTo86VK", "1520441760"
"RainerWinklerDO", "übrigens werde ich eine stunde halo 4 streamen und direkt danach eine kurze reaktion zu dem thema milch ist Giftig machen mit dem video von @unge", "1520444160"
"RainerWinklerDO", "Reaktion auf Milch ist gift https://t.co/9lIBTo86VK", "1520449440"
"RainerWinklerDO", "Also ich würde ja ehr sagen Hater sind Gift. aber was soll das schon heißen unsere Gesellschaft ist eben so das alle sich am leid einzelner erfreuen. finde ich echt schäbig was aus uns Menschen wird :(", "1520452740"
"RainerWinklerDO", "Genau weil es ja unnötig ist wen man seiner frau oder angebeteten Rosen schenkt mag sein das es kitschig ist aber doch nicht unnötig? https://t.co/CnLyZkDpzE", "1520508900"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 4 Spaß im Sägewerck: https://t.co/uFLXe24h3B via @YouTube", "1520514000"
"RainerWinklerDO", "@Valnir_Rok Hallo Valnir 
Würde gerne annehmen bin im moment aber erst auf ner suche nach einem PC Sponsoring auch über mein Netzwerk 
Ich fürchte das Spiel würde wohl auf meinem Derzeitigen nicht laufen habe momentan diverse und enorme Probleme mit der Hardware Danke für  das Angebot sorry", "1520521080"
"RainerWinklerDO", "@Emotschin @Valnir_Rok Wenigsten benehme ich mich nicht wie welche", "1520523720"
"RainerWinklerDO", "@Selleukidd @Valnir_Rok Wen er dir angeboten wird gerne.", "1520523780"
"RainerWinklerDO", "@Selleukidd @Valnir_Rok Kann nicht beeinflussen ob oder nicht aber von mir aus kein ding", "1520523960"
"RainerWinklerDO", "@totalunwichtig Selbst wen ich keine Selbstreflektuon habe oder zeige oder nichts zur Gesellschaft beitrage ist das immer noch besser wie das was du gerade machst.
Ich sage meine meinung und du machst mich von der seite an danke fürs beweisen", "1520527680"
"RainerWinklerDO", "Cool auch wen ich dicker bin https://twitter.com/SiverDX/status/971476729171730432", "1520528100"
"RainerWinklerDO", "@mrgam3rboii Wen das an mich mit #fanart gepostet wird? Klar wer sonst du?", "1520529000"
"RainerWinklerDO", "@langeweile1510 @Valnir_Rok und sowas von jemanden der die 1510 offensichtlich ja von mir hat
danke kolege für den beweisdasdu nichts verstanden hast bitte verlass uns", "1520556420"
"RainerWinklerDO", "Guten Morgen.
Und ja mein ich ernst  bin um 20:54 ins bett und um 0:59 wieder aufgestanden. Irgendwie ist meine Schlaf länge merkwürdig bin fitter als wen ich 8 stunden penne dabei waren das nicht mal ganz 4 XD", "1520556540"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177709155/12681330/652292f9/b/March-9,-2018", "1520577420"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 5 Auf in welt 3: https://t.co/f9AJVOjTrU via @YouTube", "1520600400"
"RainerWinklerDO", "Lade gerade ein neues Anime Video hoch
dieses mal mit 5 Animes aus meiner Jugend https://t.co/820LGkYXO8", "1520647140"
"RainerWinklerDO", "Top 5 Anime Serien meiner Jugend Folge 1: https://t.co/8gKcko6AVj über @YouTube", "1520651100"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/17xmt1fsO8 10 Unglaubliche Optische Täuschungen!", "1520651460"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #44: https://t.co/62uK6MRm1N via @YouTube", "1520679600"
"RainerWinklerDO", "@iBlali Willst schon wieder Aufmerksamkeit?
Ich schlage vor du kommst mal auf meinen TS und wie reden wie Erwachsene.
62.104.20.175:10075", "1520693160"
"RainerWinklerDO", "@_the_Toon_ hattest glück eigendlich hatte ich gestrn schon 4 ausgesucht und der einsende schlus war schon.
PS: @Wacken  was haltet ihr davon ? mir  gefält es XD", "1520705760"
"RainerWinklerDO", "@NetflixDE @iBlali XD", "1520705760"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177773402/12681330/bf14186f/b/March-10,-2018", "1520708460"
"RainerWinklerDO", "Hat jemand lust mir für das Cover lied eine zeichnung zu machen bei der ich  gezeichnet bin und mit mic in der hand am besten in singender pose ausserdem im idealfall schwarz weiß
ist natürlich freiwillig", "1520734920"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/fR5mJ7a0XT Wie Katzen Dir Ihre Zuneigung Zeigen!", "1520740860"
"RainerWinklerDO", "Wie nenne ich dieses video nur: https://t.co/Fvy7hWlNbf über @YouTube", "1520746320"
"RainerWinklerDO", "DrachenAward Folge 1 erster gewinner: https://t.co/n3relmLF45 über @YouTube", "1520762400"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #45: https://t.co/b0VEdxCxnb via @YouTube", "1520766000"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/4gncierSEv ARK SCORCHED EARTH • Die ersten Schritte im neuen DLC • German • Deutsch", "1520778120"
"RainerWinklerDO", "Das Cover lade gerade hoch
Kommt noch heute um 16:30 https://twitter.com/RainerWinklerDO/status/972844430842646528", "1520779140"
"RainerWinklerDO", "DracheOffiziell Cover von Adel Tawil: https://t.co/bkYkuGwTso über @YouTube", "1520782260"
"RainerWinklerDO", "Ähm ok das ist jetzt ärgerlich.
Das Cover wurde weltweit gespert :( https://t.co/hqva1yy5TM", "1520782260"
"RainerWinklerDO", "Toll die ganze arbeit umsonst :( oh man ey.
Aber ok kann schon verstehen das es so ausgegangen ist blöd gelaufen 
Sorry zusammen", "1520782440"
"RainerWinklerDO", "Also leute wir haben uns darum gekümmert das Cover kommt morgen sollte es dann wieder weltweit gesperrt sein kann ich leider nichts mehr machen.
danke für euer verstäntnis", "1520791140"
"RainerWinklerDO", "@_the_Toon_ Ich grüße die Genossen-Gruppe. Meddl Leude!
Und nochmal Herzlichen Glückwunsch zum sieg :)
Wünsche dir weiterhin alles Gute :) https://twitter.com/RainerWinklerDO/status/972895713846849536", "1520791380"
"RainerWinklerDO", "unser heutiger sieger für den #DrachenAward #Sieger_des_DrachenAwards
@_the_Toon_ https://t.co/8t1QliAjbw", "1520791500"
"RainerWinklerDO", "DracheOffiziell Cover von Adel Tawil: https://t.co/2svYQrdba2 über @YouTube", "1520812080"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #46: https://t.co/Pmh3AvRgLF via @YouTube", "1520852400"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/YtqxZAvhkL All 28 New Switch Games ANNOUNCED & Release Date Update For Week 4 February 2018 |", "1520867460"
"RainerWinklerDO", "Ist man am Abend ganz allein fehlt einem der Sonnenschein ist dagegen jemand da ist das Leben wunderbar", "1520889720"
"RainerWinklerDO", "Nicht nur bei Tieren https://t.co/lRolSrs8Ju", "1520909820"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/vaKeI5vByL Die letzten Jahre der Dinosaurier", "1520913900"
"RainerWinklerDO", "@JoonyKim91 ja habe vor kurzem die selbe erfahrung gemacht guter anime aber trauriges ende :(", "1520919180"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #47: https://t.co/JUXspz5HeR über @YouTube", "1520938800"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/4gncierSEv ARK SCORCHED EARTH • Die ersten Schritte im neuen DLC • German • Deutsch", "1520945280"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177885620/12681330/22d40eeh/b/March-13,-2018", "1520945940"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/sD7243gK9G Nirvana - Where Did You Sleep Last Night (MTV Unplugged)", "1520949000"
"RainerWinklerDO", "18:30 gehts weiter mit halo
https://www.twitch.tv/drachenoffiziell
Wir Streamen heute aber wohl blos eine stunde vielleich einanhalb 
und nur Halo sorry", "1520960340"
"RainerWinklerDO", "@unge @TANZVERBOTcf und ich bleibe auf der stecke XD", "1520984100"
"RainerWinklerDO", "überlege jetzt was ich noch mache in bett will ich irgendwie noch nicht zocken alleine macht aber auch kann bock hmmm", "1520992260"
"RainerWinklerDO", "ich habe gerade beschlossen das ich Lol lel und lul in olo ele und ulu umbenenne für mich selbst XD also #olo #ele und #ulu XD", "1520992380"
"RainerWinklerDO", "@besamter kein sinn find es nur lustig XD lol wurde ja zu lel umbenant und ich habe in letzterzeit viele gesehen die lul sagen also warum nicht komplet umdenken und olo oder so XD", "1520992560"
"RainerWinklerDO", "@LanzenLord91448 auf welchen den ?", "1520992620"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/OCGIiAQMId Doku Apokalypse der Urzeit Das Ende der Dinosaurier (Dokumentation Deutsch)", "1520994240"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #48: https://t.co/ltY66uApfh über @YouTube", "1521025260"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/B4Nd3RnJGs DAS ERBE DER DINOSAURIER (1)", "1521026940"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177924797/12681330/c8c2246c/b/March-14,-2018", "1521037260"
"RainerWinklerDO", "Gut ein Mann ein wort wie gesagt ich Stream heute zwischen 18 und 20 uhr wir fangen heute um 19 uhr an.
https://t.co/9lIBTo86VK
Gespielt wird wieder Halo 4 und heute wen alles gut geht auch zu ende", "1521043980"
"RainerWinklerDO", "Käse bot :P", "1521063180"
"RainerWinklerDO", "@TwitterSupport Hallo vielleicht könnt ihr mal was gegen diesen mot hier machen der mich seit etwa nem jahr belstigt und alle aktivitäten von mir lekt und postetr
https://twitter.com/DracheSchaut?lang=de", "1521063240"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/jUC2wRZlrG Ashford & Simpson - Solid", "1521063300"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/iNgRghkAqm The Rasmus - Still Standing", "1521063300"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/LUDKDcynPk GermanLetsPlay spielt Piano #03", "1521063600"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/1XWaS9uQ1z Rosenstolz - Ich bin ich (Wir sind wir)", "1521063780"
"RainerWinklerDO", "@YoungAutist88 @RickBigD_ KOREKT", "1521064140"
"RainerWinklerDO", "@_pantikas @YouTube KANNST DIR GARNICHT VORSTELLEN WIE SEHR", "1521064140"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/CRnSmrZTgj Ich + Ich - Stark (Official Video)", "1521064200"
"RainerWinklerDO", "Wie geht es dir heute... <3? — ne es ist schon gestern https://t.co/GtHI3fX9KS", "1521064680"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/5zU4i6AmV5 The Black Eyed Peas - Where Is The Love?", "1521064740"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/cJBZA6fyOC Eminem - Love The Way You Lie ft. Rihanna", "1521065040"
"RainerWinklerDO", "irgendwie hartlächerlich wie krank die hater sind und kein schein interessiert es wie hart diese kranken menschen einen stalken rechtliche lage in deutschland top #Deutschlandtop", "1521065160"
"RainerWinklerDO", "Realy? und wie nenst du das @dimakoslowski ? Warum? warum nicht? und warum beantwortet ihr diese frage ? https://t.co/GZXm5uoLZe", "1521065340"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/vLQqSaJn5x Akon - Right Now (Na Na Na)", "1521065400"
"RainerWinklerDO", "@dimakoslowski du icg gebe dir schon recht so ist es nicht. aber die sehen das wohl anders hast dir die webseite angeschaut? besser den twitter acc ?", "1521065640"
"RainerWinklerDO", "@Neutrosity @dimakoslowski Ne ich sehe nur nicht alle Tweets weist du wie viele leute mir jeden tag schreiben ?", "1521065640"
"RainerWinklerDO", "@dimakoslowski Oh sorry Dima der link hier hatte was anderes im zwischenspeicher wie peinlich sorry XD https://twitter.com/DracheSchaut?lang=de ?", "1521065760"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/JuCNpMBnir Akon - I Wanna Love You ft. Snoop Dogg", "1521065940"
"RainerWinklerDO", "#Unbesiegt Drachemacht sachen musste zurückj ziehen ein bot mod der alles beowachtet was ich mache ist ohnehin gegen das gesetz habe mehrfach gemeldet wird also nur eine frage der zeit sein bis er raus ist XD Nacht leute", "1521066540"
"RainerWinklerDO", "Von einem sonderschüler vorgefühert XD peinlich", "1521066720"
"RainerWinklerDO", "@unge @TANZVERBOTcf ich würde ja sagen Empfehlung = gift XP", "1521067560"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/pyjDrPcjAH Shaggy - Angel ft. Rayvon", "1521067680"
"RainerWinklerDO", "Ich liebe Shaggy das ist so geile kindheit", "1521067680"
"RainerWinklerDO", "muss ich meinen eigenen post schon liken und kommentieren umd dem gerecht zu werden XD https://t.co/xDGQsOykxm", "1521067800"
"RainerWinklerDO", "Es gab bei Gitar hiro damals einen song der sich angehört hat von den instormentals wie das von shaggy gerade aber was wr das noch mal verdamt komme nicht drauf https://t.co/WoFcKdgEs6", "1521067980"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/g3u3agz3no The Joker- Steve Miller Band", "1521068040"
"RainerWinklerDO", "ach genau Spays Cowboi von The joker https://t.co/yt4DfS15Hu", "1521068100"
"RainerWinklerDO", "ach quatsch der song heißt the joker und ist von der Stive miller band was laber ich den sorry", "1521068160"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/6M2xiWJgii PAIN - Same Old Song (OFFICIAL MUSIC VIDEO)", "1521068280"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/CRMfYDqbhp Rammstein - Sonne (Official Video)", "1521069060"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177942963/12681330/39fa95t6/b/March-14,-2018", "1521069480"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/LBjd1LnsUx Rammstein - Ohne Dich (Official Video)", "1521069540"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/QKpalN6vbv Rammstein - Du Hast (Official Video)", "1521069900"
"RainerWinklerDO", "wer will kann mal reinschauen chat leider nur für abbonenten aber ansonsten is jeder willkommen :) 
https://t.co/VcPjQLeKsS", "1521071700"
"RainerWinklerDO", "Jetzt weiß ich wie ich den bot überfordere XD der Krieg hat begonnen https://t.co/eTxrEAFxTJ", "1521074760"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #49: https://t.co/7aEtKuWP5R über @YouTube", "1521111600"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/177959945/12681330/d94ee58p/b/March-15,-2018", "1521118980"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/XEy3YKhEry BEAST IN BLACK - Crazy, Mad, Insane", "1521119460"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/yX4DTfVoA2 Die Zukunft von MrTrashpack...", "1521123240"
"RainerWinklerDO", "Dead Cells Part 1: https://t.co/NM7nVRZz7K über @YouTube", "1521132060"
"RainerWinklerDO", "Sorry Leute heute kein stream mehr weder auf YN noch auf Twich
morgen dann in alter frische :)", "1521141900"
"RainerWinklerDO", "Ich kann euch garnichgt sagen wie sehr ich mich auf @Avengers  freue @Marvel  Das wird krass :)", "1521142020"
"RainerWinklerDO", "@Neutrosity wen es dich nicht juckt warum schreist du dann so?
Und sagen kannst was du willst aber du interessierst dich doch für mich und was ich mache sonst würdest du doch kaum meinem Acc hier folgen oder? außerdem wer schreit hat  unrecht. #DracheGenial", "1521142140"
"RainerWinklerDO", "Leute ich habe keinen eigenen discord Server solltet ihr da auf jemanden treffen ist das eine lüge nur als tipp ich habe nur einen eigenen TeamSpeak Und das wird sich auch nicht ändern.
Mein teamspeak
Adresse:62.104.20.175:10075", "1521143700"
"RainerWinklerDO", "Nachts halb 3 und ich bin am Zelda aufnehmen beste leben ey XD oder auch nicht XP", "1521163260"
"RainerWinklerDO", "@jonasplatin naja ein part muss noch", "1521167400"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #50: https://t.co/r9uBpsxtS8 über @YouTube", "1521182580"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178001440/12681330/2a324dic/b/March-16,-2018", "1521202200"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/hRDvLIVdzm Tokio Hotel - Automatisch", "1521211320"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/XUFIxUVnsn Adele - Hello (Metal Cover by Tracy Ate A Bug)", "1521211560"
"RainerWinklerDO", "Ach leute mir is LW XD", "1521211620"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/CP2hpd88yu Wie soll ein Mensch das ertragen - Philipp Poisel", "1521211680"
"RainerWinklerDO", "Ebenfalls guten morgen https://t.co/ZKe6bSpKh6", "1521213720"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/XA2b1oj60U Let's Play ARK Scorched Earth Deutsch #13 - Widerliches Viehzeugs", "1521219240"
"RainerWinklerDO", "Welches spiel soll ich im Spenden stream test morgen streamen?", "1521229500"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178018051/12681330/d09d25w4/b/March-16,-2018", "1521232620"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #51: https://t.co/TSuT5CquPi über @YouTube", "1521284520"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/3CH7VsA3pn Ins innere der Aurora! | 09 | SUBNAUTICA", "1521285900"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/FvFTzXICHv Passwörter & Reparaturarbeiten! | 10 | SUBNAUTICA", "1521286260"
"RainerWinklerDO", "Wunderschönen guten Morgen https://t.co/3A1Wqaykjt", "1521287820"
"RainerWinklerDO", "vergesst nicht abzustimmen für heute Abend im stream https://t.co/LbTHM0HSnj", "1521288000"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178045392/12681330/d7b21cr7/b/March-17,-2018", "1521290580"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 6 Neues Lvl: https://t.co/DFimSGwY2X über @YouTube", "1521291900"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178046134/12681330/1d5a51jd/b/March-17,-2018", "1521292500"
"RainerWinklerDO", "https://t.co/VcPjQLeKsS
wer will gerade gechiler steram :)", "1521294120"
"RainerWinklerDO", "WTF Da fällt mir nix mehr ein 
(zitat)
Das?.. Ist cool?... 
Ok ich verstehe diese welt nicht mehr.
Bis dann leute ich geh nach hause und bring mich um.
(south park) https://t.co/CM8NYxsJwG", "1521297660"
"RainerWinklerDO", "Jemand behauptet ich hätte schon Glasfaser komisch wo ist meine box dann? https://t.co/cVE5MdYEgL", "1521301140"
"RainerWinklerDO", "Die hater haben immer recht....
NICHT!!! https://t.co/Eo2j3356mH", "1521301200"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/oOcuO3w0sU Let's Play ARK Scorched Earth Deutsch #15 - Das Golem Disaster", "1521301800"
"RainerWinklerDO", "Spenden-Stream Test. Mensch oder Navi?
Avatar das Spiel
Beginn um 18:15 Uhr 
https://t.co/9lIBTo86VK", "1521302940"
"RainerWinklerDO", "Gut verpflegung ist schon da https://t.co/MV65adxNsU", "1521305820"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/DFygXuVrlr Pokemon - Mew VS Mewtwo - AMV", "1521321960"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178067919/12681330/33c96bjh/b/March-17,-2018", "1521327900"
"RainerWinklerDO", "@TANZVERBOTcf  Ok pass mal auf kleiner. 
Ich habe es absichtlich vermieden zu sagen was im ts gelaufen ist. das wir freunde sind habe ich nicht gesagt. aber auf ihre hater bin ich auch nicht eingegangen. und du trittst es breit. Ich hab nix gemacht bist doch selbst schuld kleiner", "1521336420"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/ya5boUW8Y5 Top 5 längste Schlangen der Welt", "1521337020"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/hDUf8avOPM Durch das Alien-Portal! | 14 | SUBNAUTICA", "1521341160"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/tFPhaGaWKT Die Unglaublichsten Naturphänomene der Welt! Teil 2", "1521341760"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 7 auweia: https://t.co/PSDZQFa7Rs über @YouTube", "1521378120"
"RainerWinklerDO", "Gut bin fertig mit dem Anime Video für heute. Es kommt heute kein Zelda Part mehr dafür aber das top Anime auf meinem Haupt Kanal sorry Leute aber das schaffe ich heute nicht anders. https://t.co/FJzl4OExlJ", "1521379740"
"RainerWinklerDO", "Top 5 Anime Filme meiner Jugend: https://t.co/M0cKASEBEc über @YouTube", "1521384660"
"RainerWinklerDO", "sorry ich habe die beaschreibung vergessen im anieme Video habe ich aber gerade eingefügt sorry leute 
https://t.co/x8vxegbSR1", "1521390180"
"RainerWinklerDO", "Bin gerade etwas deprimiert als ich meinen Geburtstag Gegooglet habe. irgendwie ergibt mein leben jetzt mehr Sinn.....
Aaahhhhhhhhhh!!!!!!! https://twitter.com/RainerWinklerDO/status/975424355625852928", "1521394260"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178097480/12681330/6162ccu6/b/March-18,-2018", "1521395340"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/6RpdeVtvFz Let's Play ARK Scorched Earth Deutsch #18 - Quantum liebt Lumpis???", "1521404460"
"RainerWinklerDO", "Warum was los ? https://t.co/UjMwrtR9m5", "1521408600"
"RainerWinklerDO", "Gut Leute Volg ist fertig kommt dann heute Nacht noch wann genau kann ich nicht sagen kommt auf meinen Upload an :)
aber hier ein kleiner tipp https://t.co/6OXzj0zhJ8", "1521411480"
"RainerWinklerDO", "@VecoHeil Ja Stimmt hätte ich aber dan hättest du keinen kommentar schreiben können. ich denke eben an meine haterleinchen.", "1521411780"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/1XWaS9uQ1z Rosenstolz - Ich bin ich (Wir sind wir)", "1521411840"
"RainerWinklerDO", "Neues Video für meinen Haupt Kanal Thema Nordische Mythologie.
welcher bereich würde euch am meisten interessieren ?", "1521412080"
"RainerWinklerDO", "Ok ihr Querulanten dann entscheide Ich welches der drei Themen ich als Video mache. ich bin so freundlich euch in mein video dazu einladen mitzuwirken und das Thema zu machen was euch am meisten interessiert. aber wen ihr nur Meckern könnt lasse ich das in zufunkt #Kindergarten", "1521412560"
"RainerWinklerDO", "Radel und Dreck: https://t.co/p9duYhMbZb über @YouTube", "1521415080"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/NAbMvuJymN Ich + Ich - Dienen (Official Video)", "1521416820"
"RainerWinklerDO", "OK Sorry aber da muss ich ja wohl mal ein ernstes wort mit dir sprechen.
Ich bin zwar nicht stolz drauf aber du willst ja wohl nicht allen ernstes behaupten  das du mehr gehast wirst als ich? Simon mal im ernst alter ich habe nicht so viele abos ok. aber mein hate ist gröser https://t.co/Oqq9DAbb81", "1521419640"
"RainerWinklerDO", "@schafezaehlen @DreideBanza zunächst mal solltest du schreiben lernen. solche Fehler mache ja nicht mal ich. Davon abgesehen keiner hat was von neuem Format gesagt.
Und  davon abgesehen ist der nicht gerissen. Intelligent wird wieder groß geschrieben oder was ?", "1521419760"
"RainerWinklerDO", "XD umfrage meist gehasster Mensch Unge oder Drache? 
was denkt ihr?
#Meist_Gehasster_Mensch", "1521419880"
"RainerWinklerDO", "Puh bis jetzt an dem Myologie video gesessen und ich habe nur das skrypt und die audio aufnahmen fertig morgen mach ich dann das video dazu sollte morgen mittag irgend wann kommen", "1521425460"
"RainerWinklerDO", "@C_Hofheinz Weißt du möchtegern ich bin weit über die abos hinaus bekannt.
aber unwissende dürfen ja jetzt auch schon mitreden wie es aussieht ich wurde schon von mais und Russen gahtet und etz kommst du du poser", "1521425760"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #52: https://t.co/QHrZ41n5DS über @YouTube", "1521457380"
"RainerWinklerDO", "Donkey Kong Country Tropical Freeze Part 8: https://t.co/hDbAlXWR87 über @YouTube", "1521464400"
"RainerWinklerDO", "Hi zusammen ich bin etwas spät  dran ich weiß  aber um 15 uhr geht der spänden stream weiter", "1521467640"
"RainerWinklerDO", "Lebern und fragen https://t.co/9lIBTo86VK
kann sein das es sich um ein paar min verschiebt da mein programm unerwartete updates hat", "1521467940"
"RainerWinklerDO", "? LIVE auf @YouNow - https://www.younow.com/DrachenLordRW/178135506/12681330/23ca90pg/b/March-19,-2018", "1521482820"
"RainerWinklerDO", "Ok Leute ich habe 4 weitere artikel eingestelt einen Hoddy sollten in etwa 30 mins erreichbar sein und ein paar alter rausgehauen https://t.co/DpZXE4vpml", "1521493740"
"RainerWinklerDO", "https://t.co/j8Ta2ezAYz", "1521499200"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/QRxMWbvq2X Die Legendärsten Krieger der WIKINGER", "1521516060"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/tF8wFo4Rjy 10 Unglaubliche Antike Objekte & Wie Sie Benutzt Wurden!", "1521543000"
"RainerWinklerDO", "The Legend of Zelda Breath of the Wild Mit DLC Helden Modus #53: https://t.co/0qCrE5OkHM über @YouTube", "1521543660"
"RainerWinklerDO", "Ich mag das @YouTube-Video: https://t.co/BBQxolAOfU 5 Tiere - Die So Wirklich Existieren", "1521544380"
